,date,currency,priceCode,value,isEstimate,ISIN
1003,23/10/2019,THB,Nav,18.6931,TRUE,61500003
1004,22/10/2019,THB,Nav,18.6931,FALSE,61500003
1005,21/10/2019,THB,Nav,18.6913,FALSE,61500003
1006,18/10/2019,THB,Nav,18.6906,FALSE,61500003
1007,17/10/2019,THB,Nav,18.6909,FALSE,61500003
1008,16/10/2019,THB,Nav,18.6971,FALSE,61500003
1009,15/10/2019,THB,Nav,18.698,FALSE,61500003
1010,14/10/2019,THB,Nav,18.6957,TRUE,61500003
1011,11/10/2019,THB,Nav,18.6957,FALSE,61500003
1012,10/10/2019,THB,Nav,18.7036,FALSE,61500003
1013,9/10/2019,THB,Nav,18.7022,FALSE,61500003
1014,8/10/2019,THB,Nav,18.6997,FALSE,61500003
1015,7/10/2019,THB,Nav,18.7014,FALSE,61500003
1016,4/10/2019,THB,Nav,18.6988,FALSE,61500003
1017,3/10/2019,THB,Nav,18.6934,FALSE,61500003
1018,2/10/2019,THB,Nav,18.6869,FALSE,61500003
1019,1/10/2019,THB,Nav,18.6869,FALSE,61500003
1020,30/9/2019,THB,Nav,18.6879,FALSE,61500003
1021,27/9/2019,THB,Nav,18.6864,FALSE,61500003
1022,26/9/2019,THB,Nav,18.6857,FALSE,61500003
1023,25/9/2019,THB,Nav,18.6861,FALSE,61500003
1024,24/9/2019,THB,Nav,18.6898,FALSE,61500003
1025,23/9/2019,THB,Nav,18.69,FALSE,61500003
1026,20/9/2019,THB,Nav,18.679,FALSE,61500003
1027,19/9/2019,THB,Nav,18.676,FALSE,61500003
1028,18/9/2019,THB,Nav,18.6769,FALSE,61500003
1029,17/9/2019,THB,Nav,18.6726,FALSE,61500003
1030,16/9/2019,THB,Nav,18.6687,FALSE,61500003
1031,13/9/2019,THB,Nav,18.6569,FALSE,61500003
1032,12/9/2019,THB,Nav,18.6505,FALSE,61500003
1033,11/9/2019,THB,Nav,18.6449,FALSE,61500003
1034,10/9/2019,THB,Nav,18.6387,FALSE,61500003
1035,9/9/2019,THB,Nav,18.6462,FALSE,61500003
1036,6/9/2019,THB,Nav,18.6597,FALSE,61500003
1037,5/9/2019,THB,Nav,18.677,FALSE,61500003
1038,4/9/2019,THB,Nav,18.6838,FALSE,61500003
1039,3/9/2019,THB,Nav,18.6823,FALSE,61500003
1040,2/9/2019,THB,Nav,18.6819,FALSE,61500003
1041,30/8/2019,THB,Nav,18.6809,FALSE,61500003
1042,29/8/2019,THB,Nav,18.688,FALSE,61500003
1043,28/8/2019,THB,Nav,18.6831,FALSE,61500003
1044,27/8/2019,THB,Nav,18.6654,FALSE,61500003
1045,26/8/2019,THB,Nav,18.6636,FALSE,61500003
1046,23/8/2019,THB,Nav,18.6373,FALSE,61500003
1047,22/8/2019,THB,Nav,18.6388,FALSE,61500003
1048,21/8/2019,THB,Nav,18.643,FALSE,61500003
1049,20/8/2019,THB,Nav,18.6402,FALSE,61500003
1050,19/8/2019,THB,Nav,18.6497,FALSE,61500003
1051,16/8/2019,THB,Nav,18.662,FALSE,61500003
1052,15/8/2019,THB,Nav,18.6605,FALSE,61500003
1053,14/8/2019,THB,Nav,18.6466,FALSE,61500003
1054,13/8/2019,THB,Nav,18.646,FALSE,61500003
1055,12/8/2019,THB,Nav,18.6443,TRUE,61500003
1056,9/8/2019,THB,Nav,18.6443,FALSE,61500003
1057,8/8/2019,THB,Nav,18.6442,FALSE,61500003
1058,7/8/2019,THB,Nav,18.6037,FALSE,61500003
1059,6/8/2019,THB,Nav,18.5654,FALSE,61500003
1060,5/8/2019,THB,Nav,18.5562,FALSE,61500003
1061,2/8/2019,THB,Nav,18.531,FALSE,61500003
1062,1/8/2019,THB,Nav,18.5087,FALSE,61500003
1063,31/7/2019,THB,Nav,18.5031,FALSE,61500003
1064,30/7/2019,THB,Nav,18.5015,FALSE,61500003
1065,29/7/2019,THB,Nav,18.4916,TRUE,61500003
1066,26/7/2019,THB,Nav,18.4916,FALSE,61500003
1067,25/7/2019,THB,Nav,18.4874,FALSE,61500003
1068,24/7/2019,THB,Nav,18.4775,FALSE,61500003
1069,23/7/2019,THB,Nav,18.4718,FALSE,61500003
1070,22/7/2019,THB,Nav,18.4762,FALSE,61500003
1071,19/7/2019,THB,Nav,18.4803,FALSE,61500003
1072,18/7/2019,THB,Nav,18.4663,FALSE,61500003
1073,17/7/2019,THB,Nav,18.4612,FALSE,61500003
1074,16/7/2019,THB,Nav,18.458,TRUE,61500003
1075,15/7/2019,THB,Nav,18.458,FALSE,61500003
1076,12/7/2019,THB,Nav,18.4531,FALSE,61500003
1077,11/7/2019,THB,Nav,18.4635,FALSE,61500003
1078,10/7/2019,THB,Nav,18.4564,FALSE,61500003
1079,9/7/2019,THB,Nav,18.4576,FALSE,61500003
1080,8/7/2019,THB,Nav,18.4567,FALSE,61500003
1081,5/7/2019,THB,Nav,18.453,FALSE,61500003
1082,4/7/2019,THB,Nav,18.4542,FALSE,61500003
1083,3/7/2019,THB,Nav,18.4576,FALSE,61500003
1084,2/7/2019,THB,Nav,18.4436,FALSE,61500003
1085,1/7/2019,THB,Nav,18.4215,FALSE,61500003
1086,28/6/2019,THB,Nav,18.4128,FALSE,61500003
1087,27/6/2019,THB,Nav,18.4045,FALSE,61500003
1088,26/6/2019,THB,Nav,18.4161,FALSE,61500003
1089,25/6/2019,THB,Nav,18.407,FALSE,61500003
1090,24/6/2019,THB,Nav,18.3998,FALSE,61500003
1091,21/6/2019,THB,Nav,18.3981,FALSE,61500003
1092,20/6/2019,THB,Nav,18.4072,FALSE,61500003
1093,19/6/2019,THB,Nav,18.3916,FALSE,61500003
1094,18/6/2019,THB,Nav,18.3896,FALSE,61500003
1095,17/6/2019,THB,Nav,18.3925,FALSE,61500003
1096,14/6/2019,THB,Nav,18.3929,FALSE,61500003
1097,13/6/2019,THB,Nav,18.3859,FALSE,61500003
1098,12/6/2019,THB,Nav,18.3692,FALSE,61500003
1099,11/6/2019,THB,Nav,18.3607,FALSE,61500003
1100,10/6/2019,THB,Nav,18.3606,FALSE,61500003
1101,7/6/2019,THB,Nav,18.3502,FALSE,61500003
1102,6/6/2019,THB,Nav,18.355,FALSE,61500003
1103,5/6/2019,THB,Nav,18.3373,FALSE,61500003
1104,4/6/2019,THB,Nav,18.3275,FALSE,61500003
1105,3/6/2019,THB,Nav,18.3075,TRUE,61500003
1106,31/5/2019,THB,Nav,18.3075,FALSE,61500003
1107,30/5/2019,THB,Nav,18.2964,FALSE,61500003
1108,29/5/2019,THB,Nav,18.2951,FALSE,61500003
1109,28/5/2019,THB,Nav,18.2888,FALSE,61500003
1110,27/5/2019,THB,Nav,18.285,FALSE,61500003
1111,24/5/2019,THB,Nav,18.2824,FALSE,61500003
1112,23/5/2019,THB,Nav,18.2795,FALSE,61500003
1113,22/5/2019,THB,Nav,18.2725,FALSE,61500003
1114,21/5/2019,THB,Nav,18.271,FALSE,61500003
1115,20/5/2019,THB,Nav,18.2673,TRUE,61500003
1116,17/5/2019,THB,Nav,18.2673,FALSE,61500003
1117,16/5/2019,THB,Nav,18.2723,FALSE,61500003
1118,15/5/2019,THB,Nav,18.269,FALSE,61500003
1119,14/5/2019,THB,Nav,18.27,FALSE,61500003
1120,13/5/2019,THB,Nav,18.2682,FALSE,61500003
1121,10/5/2019,THB,Nav,18.2624,FALSE,61500003
1122,9/5/2019,THB,Nav,18.2593,FALSE,61500003
1123,8/5/2019,THB,Nav,18.2577,FALSE,61500003
1124,7/5/2019,THB,Nav,18.2536,FALSE,61500003
1125,6/5/2019,THB,Nav,18.2474,TRUE,61500003
1126,3/5/2019,THB,Nav,18.2474,FALSE,61500003
1127,2/5/2019,THB,Nav,18.2461,FALSE,61500003
1128,1/5/2019,THB,Nav,18.2436,TRUE,61500003
1129,30/4/2019,THB,Nav,18.2436,FALSE,61500003
1130,29/4/2019,THB,Nav,18.2402,FALSE,61500003
1131,26/4/2019,THB,Nav,18.2357,FALSE,61500003
1132,25/4/2019,THB,Nav,18.2328,FALSE,61500003
1133,24/4/2019,THB,Nav,18.2285,FALSE,61500003
1134,23/4/2019,THB,Nav,18.2262,FALSE,61500003
1135,22/4/2019,THB,Nav,18.2306,FALSE,61500003
1136,19/4/2019,THB,Nav,18.2293,FALSE,61500003
1137,18/4/2019,THB,Nav,18.2294,FALSE,61500003
1138,17/4/2019,THB,Nav,18.2258,FALSE,61500003
1139,16/4/2019,THB,Nav,18.2289,TRUE,61500003
1140,15/4/2019,THB,Nav,18.2289,TRUE,61500003
1141,12/4/2019,THB,Nav,18.2289,FALSE,61500003
1142,11/4/2019,THB,Nav,18.2298,FALSE,61500003
1143,10/4/2019,THB,Nav,18.2302,FALSE,61500003
1144,9/4/2019,THB,Nav,18.2257,FALSE,61500003
1145,8/4/2019,THB,Nav,18.2246,TRUE,61500003
1146,5/4/2019,THB,Nav,18.2246,FALSE,61500003
1147,4/4/2019,THB,Nav,18.2247,FALSE,61500003
1148,3/4/2019,THB,Nav,18.2192,FALSE,61500003
1149,2/4/2019,THB,Nav,18.2162,FALSE,61500003
1150,1/4/2019,THB,Nav,18.2141,FALSE,61500003
1151,29/3/2019,THB,Nav,18.215,FALSE,61500003
1152,28/3/2019,THB,Nav,18.2229,FALSE,61500003
1153,27/3/2019,THB,Nav,18.2181,FALSE,61500003
1154,26/3/2019,THB,Nav,18.2167,FALSE,61500003
1155,25/3/2019,THB,Nav,18.2145,FALSE,61500003
1156,22/3/2019,THB,Nav,18.2068,FALSE,61500003
1157,21/3/2019,THB,Nav,18.203,FALSE,61500003
1158,20/3/2019,THB,Nav,18.1873,FALSE,61500003
1159,19/3/2019,THB,Nav,18.1807,FALSE,61500003
1160,18/3/2019,THB,Nav,18.1795,FALSE,61500003
1161,15/3/2019,THB,Nav,18.1764,FALSE,61500003
1162,14/3/2019,THB,Nav,18.178,FALSE,61500003
1163,13/3/2019,THB,Nav,18.18,FALSE,61500003
1164,12/3/2019,THB,Nav,18.1755,FALSE,61500003
1165,11/3/2019,THB,Nav,18.1759,FALSE,61500003
1166,8/3/2019,THB,Nav,18.1728,FALSE,61500003
1167,7/3/2019,THB,Nav,18.1685,FALSE,61500003
1168,6/3/2019,THB,Nav,18.1669,FALSE,61500003
1169,5/3/2019,THB,Nav,18.1615,FALSE,61500003
1170,4/3/2019,THB,Nav,18.1579,FALSE,61500003
1171,1/3/2019,THB,Nav,18.1591,FALSE,61500003
1172,28/2/2019,THB,Nav,18.162,FALSE,61500003
1173,27/2/2019,THB,Nav,18.1613,FALSE,61500003
1174,26/2/2019,THB,Nav,18.1588,FALSE,61500003
1175,25/2/2019,THB,Nav,18.1592,FALSE,61500003
1176,22/2/2019,THB,Nav,18.155,FALSE,61500003
1177,21/2/2019,THB,Nav,18.1558,FALSE,61500003
1178,20/2/2019,THB,Nav,18.1574,FALSE,61500003
1179,19/2/2019,THB,Nav,18.1567,TRUE,61500003
1180,18/2/2019,THB,Nav,18.1567,FALSE,61500003
1181,15/2/2019,THB,Nav,18.1545,FALSE,61500003
1182,14/2/2019,THB,Nav,18.1589,FALSE,61500003
1183,13/2/2019,THB,Nav,18.1599,FALSE,61500003
1184,12/2/2019,THB,Nav,18.158,FALSE,61500003
1185,11/2/2019,THB,Nav,18.1575,FALSE,61500003
1186,8/2/2019,THB,Nav,18.1557,FALSE,61500003
1187,7/2/2019,THB,Nav,18.1596,FALSE,61500003
1188,6/2/2019,THB,Nav,18.1591,FALSE,61500003
1189,5/2/2019,THB,Nav,18.1591,FALSE,61500003
1190,4/2/2019,THB,Nav,18.1578,FALSE,61500003
1191,1/2/2019,THB,Nav,18.1584,FALSE,61500003
1192,31/1/2019,THB,Nav,18.1534,FALSE,61500003
1193,30/1/2019,THB,Nav,18.1486,FALSE,61500003
1194,29/1/2019,THB,Nav,18.1511,FALSE,61500003
1195,28/1/2019,THB,Nav,18.1477,FALSE,61500003
1196,25/1/2019,THB,Nav,18.1495,FALSE,61500003
1197,24/1/2019,THB,Nav,18.153,FALSE,61500003
1198,23/1/2019,THB,Nav,18.1499,FALSE,61500003
1199,22/1/2019,THB,Nav,18.1444,FALSE,61500003
1200,21/1/2019,THB,Nav,18.1404,FALSE,61500003
1201,18/1/2019,THB,Nav,18.1362,FALSE,61500003
1202,17/1/2019,THB,Nav,18.1367,FALSE,61500003
1203,16/1/2019,THB,Nav,18.1423,FALSE,61500003
1204,15/1/2019,THB,Nav,18.1397,FALSE,61500003
1205,14/1/2019,THB,Nav,18.145,FALSE,61500003
1206,11/1/2019,THB,Nav,18.132,FALSE,61500003
1207,10/1/2019,THB,Nav,18.1266,FALSE,61500003
1208,9/1/2019,THB,Nav,18.121,FALSE,61500003
1209,8/1/2019,THB,Nav,18.1218,FALSE,61500003
1210,7/1/2019,THB,Nav,18.131,FALSE,61500003
1211,4/1/2019,THB,Nav,18.1399,FALSE,61500003
1212,3/1/2019,THB,Nav,18.1415,FALSE,61500003
1213,2/1/2019,THB,Nav,18.1379,FALSE,61500003
1214,1/1/2019,THB,Nav,18.1173,TRUE,61500003
1215,31/12/2018,THB,Nav,18.1173,TRUE,61500003
1216,28/12/2018,THB,Nav,18.1173,FALSE,61500003
1217,27/12/2018,THB,Nav,18.1181,FALSE,61500003
1218,26/12/2018,THB,Nav,18.1225,FALSE,61500003
1219,25/12/2018,THB,Nav,18.1182,FALSE,61500003
1220,24/12/2018,THB,Nav,18.1122,FALSE,61500003
1221,21/12/2018,THB,Nav,18.1006,FALSE,61500003
1222,20/12/2018,THB,Nav,18.0944,FALSE,61500003
1223,19/12/2018,THB,Nav,18.0887,FALSE,61500003
1224,18/12/2018,THB,Nav,18.0821,FALSE,61500003
1225,17/12/2018,THB,Nav,18.0821,FALSE,61500003
1226,14/12/2018,THB,Nav,18.0807,FALSE,61500003
1227,13/12/2018,THB,Nav,18.0778,FALSE,61500003
1228,12/12/2018,THB,Nav,18.0815,FALSE,61500003
1229,11/12/2018,THB,Nav,18.0843,FALSE,61500003
1230,10/12/2018,THB,Nav,18.0821,TRUE,61500003
1231,7/12/2018,THB,Nav,18.0821,FALSE,61500003
1232,6/12/2018,THB,Nav,18.0794,FALSE,61500003
1233,5/12/2018,THB,Nav,18.0696,TRUE,61500003
1234,4/12/2018,THB,Nav,18.0696,FALSE,61500003
1235,3/12/2018,THB,Nav,18.0557,FALSE,61500003
1236,30/11/2018,THB,Nav,18.0544,FALSE,61500003
1237,29/11/2018,THB,Nav,18.0507,FALSE,61500003
1238,28/11/2018,THB,Nav,18.0453,FALSE,61500003
1239,27/11/2018,THB,Nav,18.0475,FALSE,61500003
1240,26/11/2018,THB,Nav,18.0508,FALSE,61500003
1241,23/11/2018,THB,Nav,18.05,FALSE,61500003
1242,22/11/2018,THB,Nav,18.0485,FALSE,61500003
1243,21/11/2018,THB,Nav,18.0459,FALSE,61500003
1244,20/11/2018,THB,Nav,18.037,FALSE,61500003
1245,19/11/2018,THB,Nav,18.0337,FALSE,61500003
1246,16/11/2018,THB,Nav,18.0218,FALSE,61500003
1247,15/11/2018,THB,Nav,18.0193,FALSE,61500003
1248,14/11/2018,THB,Nav,18.0145,FALSE,61500003
1249,13/11/2018,THB,Nav,18.017,FALSE,61500003
1250,12/11/2018,THB,Nav,18.015,FALSE,61500003
1251,9/11/2018,THB,Nav,18.0127,FALSE,61500003
1252,8/11/2018,THB,Nav,18.0147,FALSE,61500003
1253,7/11/2018,THB,Nav,18.0141,FALSE,61500003
1254,6/11/2018,THB,Nav,18.0096,FALSE,61500003
1255,5/11/2018,THB,Nav,18.0052,FALSE,61500003
1256,2/11/2018,THB,Nav,18.0002,FALSE,61500003
1257,1/11/2018,THB,Nav,17.9968,FALSE,61500003
1258,31/10/2018,THB,Nav,17.9912,FALSE,61500003
1259,30/10/2018,THB,Nav,17.9898,FALSE,61500003
1260,29/10/2018,THB,Nav,17.99,FALSE,61500003
1261,26/10/2018,THB,Nav,17.983,FALSE,61500003
1262,25/10/2018,THB,Nav,17.9822,FALSE,61500003
1263,24/10/2018,THB,Nav,17.9859,FALSE,61500003
1264,23/10/2018,THB,Nav,17.9813,TRUE,61500003
1265,22/10/2018,THB,Nav,17.9813,FALSE,61500003
1266,19/10/2018,THB,Nav,17.9823,FALSE,61500003
1267,18/10/2018,THB,Nav,17.9838,FALSE,61500003
1268,17/10/2018,THB,Nav,17.9855,FALSE,61500003
1269,16/10/2018,THB,Nav,17.9803,FALSE,61500003
1270,15/10/2018,THB,Nav,17.9764,TRUE,61500003
1271,12/10/2018,THB,Nav,17.9764,FALSE,61500003
1272,11/10/2018,THB,Nav,17.9759,FALSE,61500003
1273,10/10/2018,THB,Nav,17.9741,FALSE,61500003
1274,9/10/2018,THB,Nav,17.9726,FALSE,61500003
1275,8/10/2018,THB,Nav,17.9764,FALSE,61500003
1276,5/10/2018,THB,Nav,17.9815,FALSE,61500003
1277,4/10/2018,THB,Nav,17.9844,FALSE,61500003
1278,3/10/2018,THB,Nav,17.9947,FALSE,61500003
1279,2/10/2018,THB,Nav,17.9933,FALSE,61500003
1280,1/10/2018,THB,Nav,17.9929,FALSE,61500003
1281,28/9/2018,THB,Nav,17.9958,FALSE,61500003
1282,27/9/2018,THB,Nav,17.9993,FALSE,61500003
1283,26/9/2018,THB,Nav,17.994,FALSE,61500003
1284,25/9/2018,THB,Nav,17.9905,FALSE,61500003
1285,24/9/2018,THB,Nav,17.9898,FALSE,61500003
1286,21/9/2018,THB,Nav,17.987,FALSE,61500003
1287,20/9/2018,THB,Nav,17.9866,FALSE,61500003
1288,19/9/2018,THB,Nav,17.9869,FALSE,61500003
1289,18/9/2018,THB,Nav,17.9932,FALSE,61500003
1290,17/9/2018,THB,Nav,17.9915,FALSE,61500003
1291,14/9/2018,THB,Nav,17.9898,FALSE,61500003
1292,13/9/2018,THB,Nav,17.989,FALSE,61500003
1293,12/9/2018,THB,Nav,17.9975,FALSE,61500003
1294,11/9/2018,THB,Nav,18.0017,FALSE,61500003
1295,10/9/2018,THB,Nav,18.0053,FALSE,61500003
1296,7/9/2018,THB,Nav,18.0089,FALSE,61500003
1297,6/9/2018,THB,Nav,18.0045,FALSE,61500003
1298,5/9/2018,THB,Nav,18.0029,FALSE,61500003
1299,4/9/2018,THB,Nav,18.0068,FALSE,61500003
1300,3/9/2018,THB,Nav,18.0066,FALSE,61500003
1301,31/8/2018,THB,Nav,17.9993,FALSE,61500003
1302,30/8/2018,THB,Nav,18.0052,FALSE,61500003
1303,29/8/2018,THB,Nav,18.0084,FALSE,61500003
1304,28/8/2018,THB,Nav,18.0079,FALSE,61500003
1305,27/8/2018,THB,Nav,18.0041,FALSE,61500003
1306,24/8/2018,THB,Nav,17.995,FALSE,61500003
1307,23/8/2018,THB,Nav,17.9942,FALSE,61500003
1308,22/8/2018,THB,Nav,18.0036,FALSE,61500003
1309,21/8/2018,THB,Nav,18.0046,FALSE,61500003
1310,20/8/2018,THB,Nav,18.0079,FALSE,61500003
1311,17/8/2018,THB,Nav,18.0102,FALSE,61500003
1312,16/8/2018,THB,Nav,18.0101,FALSE,61500003
1313,15/8/2018,THB,Nav,18.0084,FALSE,61500003
1314,14/8/2018,THB,Nav,18.0045,FALSE,61500003
1315,13/8/2018,THB,Nav,18.0022,TRUE,61500003
1316,10/8/2018,THB,Nav,18.0022,FALSE,61500003
1317,9/8/2018,THB,Nav,18.001,FALSE,61500003
1318,8/8/2018,THB,Nav,17.9988,FALSE,61500003
1319,7/8/2018,THB,Nav,18.0002,FALSE,61500003
1320,6/8/2018,THB,Nav,18.0037,FALSE,61500003
1321,3/8/2018,THB,Nav,18.0033,FALSE,61500003
1322,2/8/2018,THB,Nav,18.0039,FALSE,61500003
1323,1/8/2018,THB,Nav,18.0047,FALSE,61500003
1324,31/7/2018,THB,Nav,18.0064,FALSE,61500003
1325,30/7/2018,THB,Nav,18.0009,TRUE,61500003
1326,27/7/2018,THB,Nav,18.0009,TRUE,61500003
1327,26/7/2018,THB,Nav,18.0009,FALSE,61500003
1328,25/7/2018,THB,Nav,17.9966,FALSE,61500003
1329,24/7/2018,THB,Nav,17.9919,FALSE,61500003
1330,23/7/2018,THB,Nav,17.9924,FALSE,61500003
1331,20/7/2018,THB,Nav,17.9879,FALSE,61500003
1332,19/7/2018,THB,Nav,17.9886,FALSE,61500003
1333,18/7/2018,THB,Nav,17.9968,FALSE,61500003
1334,17/7/2018,THB,Nav,18.0064,FALSE,61500003
1335,16/7/2018,THB,Nav,18.0034,FALSE,61500003
1336,13/7/2018,THB,Nav,17.9994,FALSE,61500003
1337,12/7/2018,THB,Nav,17.9985,FALSE,61500003
1338,11/7/2018,THB,Nav,18.0021,FALSE,61500003
1339,10/7/2018,THB,Nav,18.0039,FALSE,61500003
1340,9/7/2018,THB,Nav,18.0095,FALSE,61500003
1341,6/7/2018,THB,Nav,18.0031,FALSE,61500003
1342,5/7/2018,THB,Nav,18.0054,FALSE,61500003
1343,4/7/2018,THB,Nav,18.0083,FALSE,61500003
1344,3/7/2018,THB,Nav,18.0043,FALSE,61500003
1345,2/7/2018,THB,Nav,18.0031,FALSE,61500003
1346,29/6/2018,THB,Nav,18.0005,FALSE,61500003
1347,28/6/2018,THB,Nav,18.0028,FALSE,61500003
1348,27/6/2018,THB,Nav,18.0037,FALSE,61500003
1349,26/6/2018,THB,Nav,17.998,FALSE,61500003
1350,25/6/2018,THB,Nav,17.9887,FALSE,61500003
1351,22/6/2018,THB,Nav,17.9775,FALSE,61500003
1352,21/6/2018,THB,Nav,17.9729,FALSE,61500003
1353,20/6/2018,THB,Nav,17.9748,FALSE,61500003
1354,19/6/2018,THB,Nav,17.9807,FALSE,61500003
1355,18/6/2018,THB,Nav,17.9781,FALSE,61500003
1356,15/6/2018,THB,Nav,17.9878,FALSE,61500003
1357,14/6/2018,THB,Nav,17.9919,FALSE,61500003
1358,13/6/2018,THB,Nav,17.9951,FALSE,61500003
1359,12/6/2018,THB,Nav,17.9991,FALSE,61500003
1360,11/6/2018,THB,Nav,17.9989,FALSE,61500003
1361,8/6/2018,THB,Nav,17.9928,FALSE,61500003
1362,7/6/2018,THB,Nav,17.9897,FALSE,61500003
1363,6/6/2018,THB,Nav,17.9849,FALSE,61500003
1364,5/6/2018,THB,Nav,17.9767,FALSE,61500003
1365,4/6/2018,THB,Nav,17.9637,FALSE,61500003
1366,1/6/2018,THB,Nav,17.9648,FALSE,61500003
1367,31/5/2018,THB,Nav,17.9573,FALSE,61500003
1368,30/5/2018,THB,Nav,17.9494,FALSE,61500003
1369,29/5/2018,THB,Nav,17.9451,TRUE,61500003
1370,28/5/2018,THB,Nav,17.9451,FALSE,61500003
1371,25/5/2018,THB,Nav,17.94,FALSE,61500003
1372,24/5/2018,THB,Nav,17.9409,FALSE,61500003
1373,23/5/2018,THB,Nav,17.9511,FALSE,61500003
1374,22/5/2018,THB,Nav,17.9524,FALSE,61500003
1375,21/5/2018,THB,Nav,17.955,FALSE,61500003
1376,18/5/2018,THB,Nav,17.9723,FALSE,61500003
1377,17/5/2018,THB,Nav,17.9733,FALSE,61500003
1378,16/5/2018,THB,Nav,17.9823,FALSE,61500003
1379,15/5/2018,THB,Nav,17.9847,FALSE,61500003
1380,14/5/2018,THB,Nav,17.9945,FALSE,61500003
1381,11/5/2018,THB,Nav,17.9925,FALSE,61500003
1382,10/5/2018,THB,Nav,17.9828,FALSE,61500003
1383,9/5/2018,THB,Nav,17.9792,FALSE,61500003
1384,8/5/2018,THB,Nav,17.9931,FALSE,61500003
1385,7/5/2018,THB,Nav,18.004,FALSE,61500003
1386,4/5/2018,THB,Nav,18.0051,FALSE,61500003
1387,3/5/2018,THB,Nav,18.0016,FALSE,61500003
1388,2/5/2018,THB,Nav,18.0033,FALSE,61500003
1389,1/5/2018,THB,Nav,18.0117,TRUE,61500003
1390,30/4/2018,THB,Nav,18.0117,FALSE,61500003
1391,27/4/2018,THB,Nav,18.0119,FALSE,61500003
1392,26/4/2018,THB,Nav,18.0106,FALSE,61500003
1393,25/4/2018,THB,Nav,18.0105,FALSE,61500003
1394,24/4/2018,THB,Nav,18.016,FALSE,61500003
1395,23/4/2018,THB,Nav,18.0185,FALSE,61500003
1396,20/4/2018,THB,Nav,18.0226,FALSE,61500003
1397,19/4/2018,THB,Nav,18.0281,FALSE,61500003
1398,18/4/2018,THB,Nav,18.0298,FALSE,61500003
1399,17/4/2018,THB,Nav,18.0309,FALSE,61500003
1400,16/4/2018,THB,Nav,18.0323,TRUE,61500003
1401,13/4/2018,THB,Nav,18.0323,TRUE,61500003
1402,12/4/2018,THB,Nav,18.0323,FALSE,61500003
1403,11/4/2018,THB,Nav,18.0313,FALSE,61500003
1404,10/4/2018,THB,Nav,18.0317,FALSE,61500003
1405,9/4/2018,THB,Nav,18.0347,FALSE,61500003
1406,6/4/2018,THB,Nav,18.0328,TRUE,61500003
1407,5/4/2018,THB,Nav,18.0328,FALSE,61500003
1408,4/4/2018,THB,Nav,18.035,FALSE,61500003
1409,3/4/2018,THB,Nav,18.0335,FALSE,61500003
1410,2/4/2018,THB,Nav,18.0333,FALSE,61500003
1411,30/3/2018,THB,Nav,18.0325,FALSE,61500003
1412,29/3/2018,THB,Nav,18.0266,FALSE,61500003
1413,28/3/2018,THB,Nav,18.0267,FALSE,61500003
1414,27/3/2018,THB,Nav,18.0334,FALSE,61500003
1415,26/3/2018,THB,Nav,18.0347,FALSE,61500003
1416,23/3/2018,THB,Nav,18.0318,FALSE,61500003
1417,22/3/2018,THB,Nav,18.028,FALSE,61500003
1418,21/3/2018,THB,Nav,18.0234,FALSE,61500003
1419,20/3/2018,THB,Nav,18.0213,FALSE,61500003
1420,19/3/2018,THB,Nav,18.0207,FALSE,61500003
1421,16/3/2018,THB,Nav,18.0151,FALSE,61500003
1422,15/3/2018,THB,Nav,18.0154,FALSE,61500003
1423,14/3/2018,THB,Nav,18.016,FALSE,61500003
1424,13/3/2018,THB,Nav,18.0092,FALSE,61500003
1425,12/3/2018,THB,Nav,18.007,FALSE,61500003
1426,9/3/2018,THB,Nav,18.0046,FALSE,61500003
1427,8/3/2018,THB,Nav,18.0024,FALSE,61500003
1428,7/3/2018,THB,Nav,18.0009,FALSE,61500003
1429,6/3/2018,THB,Nav,18.002,FALSE,61500003
1430,5/3/2018,THB,Nav,18.003,FALSE,61500003
1431,2/3/2018,THB,Nav,18.0024,FALSE,61500003
1432,1/3/2018,THB,Nav,17.9984,TRUE,61500003
1433,28/2/2018,THB,Nav,17.9984,FALSE,61500003
1434,27/2/2018,THB,Nav,17.9969,FALSE,61500003
1435,26/2/2018,THB,Nav,17.9975,FALSE,61500003
1436,23/2/2018,THB,Nav,17.9916,FALSE,61500003
1437,22/2/2018,THB,Nav,17.9899,FALSE,61500003
1438,21/2/2018,THB,Nav,17.9868,FALSE,61500003
1439,20/2/2018,THB,Nav,17.9844,FALSE,61500003
1440,19/2/2018,THB,Nav,17.9853,FALSE,61500003
1441,16/2/2018,THB,Nav,17.9837,FALSE,61500003
1442,15/2/2018,THB,Nav,17.9809,FALSE,61500003
1443,14/2/2018,THB,Nav,17.9825,FALSE,61500003
1444,13/2/2018,THB,Nav,17.9795,FALSE,61500003
1445,12/2/2018,THB,Nav,17.975,FALSE,61500003
1446,9/2/2018,THB,Nav,17.9736,FALSE,61500003
1447,8/2/2018,THB,Nav,17.9778,FALSE,61500003
1448,7/2/2018,THB,Nav,17.978,FALSE,61500003
1449,6/2/2018,THB,Nav,17.9783,FALSE,61500003
1450,5/2/2018,THB,Nav,17.9759,FALSE,61500003
1451,2/2/2018,THB,Nav,17.9818,FALSE,61500003
1452,1/2/2018,THB,Nav,17.9795,FALSE,61500003
1453,31/1/2018,THB,Nav,17.9781,FALSE,61500003
1454,30/1/2018,THB,Nav,17.9686,FALSE,61500003
